120000, 1, 2.012983e+11
120000, 1, 2.020423e+11
300000, 1, 2.020423e+11
120000, 1, 2.035078e+11
300000, 1, 2.035078e+11
120000, 1, 2.035155e+11
300000, 1, 2.035155e+11
120000, 1, 2.036312e+11
300000, 1, 2.036312e+11
600000, 1, 2.036312e+11
900000, 1, 2.036312e+11
1200000, 1, 2.036312e+11
1500000, 1, 2.025782e+11
1800000, 1, 2.023718e+11
2100000, 1, 2.006887e+11
2400000, 1, 2.006887e+11
2700000, 1, 2.006887e+11
3000000, 1, 2.006887e+11
120000, 1, 2.035030e+11
300000, 1, 2.022541e+11
600000, 1, 2.019204e+11
900000, 1, 2.019204e+11
1200000, 1, 2.019204e+11
120000, 1, 2.034991e+11
300000, 1, 2.021286e+11
120000, 1, 2.035250e+11
